Country,Year,EShockentry,complexity_HH,population,GDP_pc_PPP,ind_output_meur,Unemployment_rate,Current_account_balance_to_GDP,exp_to_gdp,Public_debt_to_GDP,Adjusted_wage_share,employm_indus,fdi_in_gdp,Private_sector_debt_to_GDP,Tax_Wealth,finance_share_GO,finance_share_VA,Capital_accumulation,GDP_growth,Gini_net,size_of_finance,FDI_assets_stock,FDI_liabilities_stock,kof_econ,HBOOM,GDP_pc_ppp_new,indus_output_new
ESP,1999,1,1.24014,40392.585,17400,363449,13.6,-2.9650893,26.39723649,60.9479,65.1104397,30.68000031,2.925389688,164.31,0.348,0.021377875,0.027024339,8.524070646,4.484901183,34.24761963,2.1377875,96978.51279,125360.8974,78.92,0.913311544,28589.3085949046,1080895
ESP,2000,1,1.17698,40749.8,18900,409222,11.9,-4.1233269,28.61617021,57.9585,64.605835,30.82999992,6.800352553,181.18,0.352,0.02163731,0.028528728,8.771631838,5.289093179,33.9151001,2.163731,129193.4916,156348.0937,81.47,1.642414053,29967.1314474464,1206336
ESP,2001,1,1.08236,41230.518,19900,442321,10.6,-4.1383619,27.86221567,54.1627,63.8578206,31.45999908,4.615555866,189.79,0.325,0.022154458,0.030155607,8.811082885,4.001069225,33.0477066,2.2154458,143580.6539,177253.9608,80.24,2.037875626,30950.5732327814,1317928
ESP,2002,1,1.04987,41815.486,20900,463066,11.5,-3.8118854,26.47713563,51.268,63.2612105,31.04000092,5.588865584,194.62,0.319,0.021951171,0.03017452,8.827026213,2.879762121,32.38259888,2.1951171,163589.0085,257105.813,79.57,2.18473901,31395.2760183926,1437657
ESP,2003,1,0.958014,42475.265,21300,484723,11.5,-3.9447548,25.44730868,47.6401,62.9753379,30.70999908,3.389781133,203.25,0.32,0.021290632,0.029452782,9.023181001,3.187571476,31.8880043,2.1290632,221020.7032,339652.0768,81.1,2.290531666,31815.4213391699,1547847
ESP,2004,1,0.928301,43167.276,22200,524995,11,-5.6492768,25.17889067,45.2611,62.6968872,30.20999908,2.353909191,216.21,0.328,0.021178501,0.029445697,9.062615317,3.166746501,31.38385201,2.1178501,282294.2612,407472.0314,80.62,2.421826788,32261.4444925784,1681294
ESP,2005,1,0.929307,43854.761,23500,576594,9.2,-7.5576585,24.66778283,42.2838,62.6499356,29.56999969,2.308899543,236.62,0.35,0.020865676,0.029326755,9.283523686,3.723102943,31.18943977,2.0865676,305426.5561,384538.4158,78.42,2.806179987,32901.9877322306,1855771
ESP,2006,1,0.915851,44537.926,25500,635110,8.5,-8.9993393,24.8719709,38.9066,62.3374491,29.39999962,2.608815937,263.49,0.381,0.021471712,0.030242854,9.477921636,4.174119116,30.94583893,2.1471712,436068.2426,461527.2603,78.73,3.093539952,33700.8521141386,2053412
ESP,2007,1,0.991027,45209.538,26900,686939,8.2,-9.6289162,25.70773505,35.5103,62.2253966,29.11000061,4.986868503,274.52,0.412,0.023256814,0.0336668,9.41533237,3.768895263,30.65203094,2.3256814,582056.7267,585857.6075,79.84,3.340500843,34329.6470032958,2215596
ESP,2008,1,0.93359,45817.016,26400,709632,11.3,-9.2151366,25.31689911,39.3987,63.1185488,27.82999992,4.865952457,268.34,0.383,0.023952124,0.034043539,8.680075386,1.115972755,31.55935287,2.3952124,590693.8326,588901.1771,77.81,1.836896941,34163.9463911854,2252519
ESP,2009,1,0.969969,46295.191,24600,579523,17.9,-4.3070932,22.67379897,52.7045,63.1078611,24.57999992,0.899137314,266.07,0.157,0.025907258,0.035946088,7.049868577,-3.57381203,32.45802307,2.5907258,625799.0052,632245.9661,77.1,-0.137457547,32652.5121822546,2053867
ESP,2010,1,1.0435,46601.492,24400,633809,19.9,-3.8836613,25.51981519,60.0658,63.1760284,22.96999931,2.865354084,268.33,0.173,0.021595229,0.027825664,6.588003387,0.013786544,33.46996307,2.1595229,653235.5659,628341.0372,77.76,-1.188984786,32507.0939660629,2038290
ESP,2011,1,0.96322,46708.366,24200,660881,21.4,-3.3008755,28.92107999,69.462,62.3646617,21.76000023,2.135871768,261.93,0.158,0.020848647,0.025962969,6.059644795,-1.000080488,33.45936966,2.0848647,642473.7758,622096.8176,77.8,-2.257645033,32068.2709273108,2033166
ESP,2012,1,0.843965,46637.082,24200,649105,24.8,-0.4457768,30.70166327,85.6667,61.1646986,20.67000008,1.864982892,251.88,0.222,0.021309713,0.026107216,5.509143924,-2.929811429,33.62631607,2.1309713,,,75.92,-3.225388928,31109.1874649142,1965826
ESP,2013,1,0.933439,46455.163,24000,641813,26.1,1.461145,32.2193882,95.3822,61.0428444,19.75,3.839669344,240.75,0.316,0.020205067,0.02339289,5.305458395,-1.705894868,33.92162704,2.0205067,,,74.96,-3.850073749,30678.9172969914,1923238
ESP,2014,1,0.940982,46259.716,24900,654133,24.5,1.000458,32.66738989,100.372,61.2083215,19.45000076,2.600261761,229.64,0.328,0.020625069,0.024976414,5.485382808,1.378998287,33.31509781,2.0625069,,,77.5,-4.080137136,31195.4052422035,1962573
ESP,2015,1,0.841731,46121.699,26300,664887,22.1,1.327583,33.17776689,99.7722,61.3059679,19.89999962,2.120702895,215.96,0.342,0.019877065,0.024345139,5.781127433,3.204680464,,1.9877065,,,,-3.874354611,32291.1551993266,2021394
ESP,2016,1,,,26700,669851,19.6,1.7565891,,99.7098,61.0706872,19.61000061,,,,,,5.94817943,3.243990591,,,,,,-3.953774619,33320.3727243715,
FRA,1960,0,,45865.699,,,1.4,1.9296714,14.39628256,,72.3608266,,,,,,,6.914289423,,,,,,,1.009509259,,
FRA,1961,0,,46471.083,,,1.2,1.5183184,13.91918618,,73.7885069,,,,,,,7.439141086,4.97096857,,,,,,1.141441898,,
FRA,1962,0,,47121.575,,,1.3,0.8715846,12.83298796,,73.7602365,,,,,,,7.633678141,6.838059061,29.07259178,,,,,1.339180286,,
FRA,1963,0,,47781.535,,,1.5,0.5083871,12.59576677,,74.7454101,,,,,,,7.948155751,6.216901986,,,,,,1.689868996,,
FRA,1964,0,2.01915,48402.9,,,1.2,-0.0703302,12.63685456,,74.6042511,,,,,,,8.373956142,6.647508902,,,,,,2.074422872,,
FRA,1965,0,2.03323,48952.283,,,1.5,0.8710801,13.22922125,,73.8088219,,,,0.01,,,8.451374166,4.837290964,27.4936657,,,,,2.389106822,,
FRA,1966,0,1.85112,49411.342,,,1.6,0.2048287,13.28841353,,72.8085376,,,,0.002,,,8.670209941,5.236793793,,,,,,2.499478378,,
FRA,1967,0,1.93867,49791.771,,,2.1,0.0130294,13.14493218,,71.9769424,,,,0,,,8.876548497,4.917944791,,,,,,2.565262912,,
FRA,1968,0,1.87648,50126.895,,,2.6,-0.4294347,13.17424932,,72.929213,,,,0.053,,,8.911452667,4.485634233,,,,,,2.625494665,,
FRA,1969,0,1.90876,50466.183,,,2.2,-1.1913191,14.01162245,,71.694098,38.43999863,,,0,,,9.108853362,7.118477597,,,,,,2.743680081,,
FRA,1970,0,1.92805,50843.83,,,2.2,-0.1835626,15.79827935,,71.3956201,38.68999863,0.417064475,,0.001,,,9.0992322,6.122303561,37.33959198,,105443.8642,1761.560913,49.34,2.753711376,,
FRA,1971,0,1.67552,51273.975,,,2.4,0.1527396,16.31520217,,71.4245289,38.72999954,0.315587069,,0,,,9.226207666,5.34571156,,,113663.7039,2221.608717,49.34,2.650286267,,
FRA,1972,0,1.73204,51741.044,,,2.4,0.155321,16.48312475,,70.9313164,38.77999878,0.321448883,,0,,,9.285034898,4.541578928,,,125001.6044,3316.297145,49.44,2.590233909,,
FRA,1973,0,1.78474,52214.014,,,2.2,-0.3383461,17.39470748,,70.4714594,38.95000076,0.424098519,,0,,,9.421649128,6.310450659,,,114327.844,4210.438402,49.68,2.604583545,,
FRA,1974,0,1.64454,52647.616,,,2.2,-1.7892622,20.48733584,,71.0052859,38.86999893,0.644494107,,0,,,9.187613502,4.291351832,,,98417.80785,4698.891047,50.68,2.526668517,,
FRA,1975,0,1.63583,53010.727,,201797.4,3.3,0.0629648,18.70520622,,74.5169945,38.06000137,0.432001635,,0,0.029630254,0.029416594,8.391308138,-0.980162271,31.07042503,2.9630254,112648.9346,8039.307447,50.29,2.264123184,,
FRA,1976,0,1.13336,53293.03,,233449.2,3.6,-1.7624017,19.21027318,,75.1146334,37.45000076,0.261755747,,0,0.029741116,0.029013302,8.258153501,4.314246107,,2.9741116,118456.0009,6893.669071,51.05,2.196071699,,
FRA,1977,0,1.52769,53509.578,,249179.5,4,-0.9634278,20.10315477,,74.8454961,37,0.460832056,,0,0.027813172,0.025585805,7.931959507,3.451368946,,2.7813172,116996.8869,8822.634045,51.29,2.15035237,,
FRA,1978,0,1.43363,53685.486,,265378.9,4.1,0.1013357,20.10582616,,74.9086587,36.31000137,0.486334199,,0,0.028463603,0.02483214,7.893736674,3.978805853,30.82421494,2.8463603,124413.701,17451.26411,52.01,1.982070916,,740754.7
FRA,1979,0,1.66015,53857.61,,296063.5,4.7,-0.4989109,20.57907518,,74.7666252,35.79999924,0.420293289,,0,0.028715674,0.025205913,7.873610304,3.559112323,28.34575462,2.8715674,128901.1611,24226.67785,53.56,1.942990352,,825840
FRA,1980,0,1.58738,54053.224,,340197,5,-2.0341739,20.84481621,,75.095923,35.47000122,0.466617656,,0,0.02993035,0.026667535,7.864791855,1.588188988,,2.993035,142728.6794,25378.93468,54.72,1.970545374,,945477.9
FRA,1981,0,1.55704,54279.038,,370382.4,6,-2.1252245,21.8115867,,75.2980243,34.72000122,0.399882308,,0,0.030192269,0.027889512,7.574861546,1.077744601,25.8130722,3.0192269,137077.9045,18866.34333,58.05,1.876731196,,1035926.2
FRA,1982,0,1.64128,54528.408,,385921,6.6,-3.5508511,21.24935369,,75.0642601,34.06000137,0.270142945,,0.101,0.030958601,0.028244107,7.321636582,2.508531254,,3.0958601,141068.6086,18542.58263,59.15,1.679047238,,1100730.6
FRA,1983,0,1.62668,54799.049,,397582.2,7.3,-1.97728,22.27365751,,74.0401667,33.27999878,0.307139681,,0.094,0.033477986,0.030548309,6.951650247,1.256296474,,3.3477986,154158.803,25697.51794,59.03,1.378593002,,1143302.8
FRA,1984,0,1.7821,55084.677,,427633.4,8.4,-1.5441176,23.66243546,,72.9786576,32.40000153,0.450200809,,0.263,0.035402485,0.032146228,6.762411181,1.524469431,33.69705582,3.5402485,155521.8721,28523.05765,60.43,0.952561096,,1227339.6
FRA,1985,0,1.79003,55379.923,,458088.9,8.7,-1.6190341,23.14318437,,71.8870896,31.54999924,0.467490327,,0.266,0.037468166,0.033085683,6.786053276,1.623244589,,3.7468166,184311.342,54589.46911,60.88,0.758865603,,1325140.1
FRA,1986,0,1.8543,55686.61,,451407.6,8.9,-0.9044279,20.2173004,,69.6818999,30.94000053,0.420353039,,0.298,0.038921157,0.032867146,6.926864121,2.351242289,,3.8921157,220349.2484,99892.43421,60.03,0.755025544,,1376855.1
FRA,1987,0,1.87472,56005.443,,447015.4,8.9,-1.6777794,19.43169963,,69.0921994,30.37000084,0.547729079,,0.184,0.038222162,0.03284816,7.124692378,2.577322066,,3.8222162,236148.3806,89026.73048,60.1,0.761533246,,1406151.5
FRA,1988,0,1.85698,56328.053,,467100.5,8.5,-1.4812189,20.19605269,,67.4991691,29.89999962,0.829494181,,0.168,0.037900269,0.033285135,7.546347342,4.733954269,,3.7900269,261182.4704,131166.611,61.44,0.826771931,,1487305.1
FRA,1989,0,1.83099,56643.349,,505879.6,8.1,-1.487628,21.48304666,,66.1881296,29.72999954,1.000262212,,0.248,0.039829754,0.035537179,7.876302742,4.353231141,28.38773537,3.9829754,280972.3189,188859.4644,64.78,0.890585466,,1621030.6
FRA,1990,0,1.88822,56943.299,,533608.4,7.9,-1.5518214,20.81195737,,66.4956903,29.59000015,1.033739472,,0.247,0.038875441,0.032644001,8.007057006,2.914009701,27.89918327,3.8875441,254796.4305,171715.3044,66.68,0.896847056,29514.8538107688,1730150.2
FRA,1991,0,1.96112,57226.524,,538358.4,8.1,-1.3483309,21.16839484,,66.5614284,29.13999939,1.187925524,,0.237,0.037764444,0.031920055,7.765890203,1.039105331,28.03159523,3.7764444,276353.298,215486.1223,70.05,0.786008213,29797.8624063936,1770320.9
FRA,1992,0,2.02292,57495.252,,549452.6,9,-0.1050455,21.14921964,,66.1089028,29.32999992,1.55030277,,0.477,0.037305453,0.030590021,7.485472103,1.599671214,28.16400528,3.7305453,267093.6518,238819.7467,71.23,0.486716869,30124.3665253161,1850045.5
FRA,1993,0,1.89944,57749.881,,544524,10.1,0.9870394,20.61016855,,66.2599243,27.46999931,1.560343017,,0.098,0.038381464,0.032313163,6.963742257,-0.612652833,28.29641724,3.8381464,296628.0667,307160.6539,73.36,0.154806747,29810.3625127999,1904245
FRA,1994,0,1.73703,57991.973,,567100.7,10.4,0.554611,21.46188503,,65.6747315,26.80999947,1.12704878,,0.107,0.036109979,0.030876471,6.958357373,2.345385593,28.42882919,3.6109979,300860.4564,301833.1463,69.38,-0.07553238,30396.1754804502,1968543.3
FRA,1995,0,1.76325,58224.051,17600,605620.6,10.2,0.7173581,22.40590971,55.8036,65.7359086,26.93000031,1.474403093,162.75,0.106,0.0315971,0.024620863,6.938626255,2.085084537,28.36527252,3.15971,374959.1837,341102.0408,71.48,-0.160067092,30918.0679594151,2071734
FRA,1996,0,1.55599,58443.318,18300,611877.9,10.5,1.318853,22.82243139,59.6877,65.8527976,26.5,1.361124435,162.99,0.108,0.031591128,0.024520725,6.883624176,1.388004028,28.126297,3.1591128,482738.2089,359211.3806,73.41,-0.351326519,31236.413343532,2127208.7
FRA,1997,0,1.66307,58652.709,19300,630930.3,10.7,2.7738107,25.24268334,61.0983,65.2791621,26.54999924,1.577858589,164.82,0.118,0.030353021,0.023298028,6.836024399,2.337333404,28.14279556,3.0353021,598653.9971,399726.1235,76.5,-0.552565219,31853.630656253,2169643.7
FRA,1998,0,1.68775,58867.465,20300,659103.8,10.3,2.5778789,25.79578974,61.0391,64.4796029,26.31999969,1.953881661,162.91,0.125,0.03039617,0.022445847,7.148460073,3.556201252,27.7616539,3.039617,747300.8307,548620.6222,79.18,-0.694742893,32865.0464844265,2271992.6
FRA,1999,1,1.6577,59107.738,21300,688816,10,2.7378371,25.71989385,60.2177,64.8107116,26.29000092,3.065226741,169.73,0.138,0.030619447,0.023327282,7.550821692,3.407099149,27.70474434,3.0619447,806593.34,597234.7,80.52,-0.726339215,33810.4032514718,2400209
FRA,2000,1,1.6592,59387.183,23000,759995,8.6,1.3794492,28.1734434,58.6564,64.2491507,26.26000023,3.024050533,177.03,0.163,0.031420619,0.025281493,7.869622026,3.875162259,27.65136909,3.1420619,925921.94,390949.575,81.08,-0.636102553,34880.8818230204,2609281
FRA,2001,1,1.48646,59711.914,24000,783167,7.8,1.4826667,27.79418229,58.1577,64.0431119,26.03000069,3.626533763,183.21,0.171,0.030155994,0.022753386,7.871830631,1.954449425,27.29640007,3.0155994,798369.67,384467.125,78.08,-0.550370413,35304.7307160001,2732460
FRA,2002,1,1.5488,60075.783,24600,767423,7.9,1.1677337,27.03977208,60.0789,64.5106913,25.38999939,3.432109518,179.71,0.154,0.030276,0.022607664,7.649985169,1.118456892,27.03452301,3.0276,638784.144,441135.655,79.88,-0.443395741,35440.9219060106,2793368
FRA,2003,1,1.5434,60464.857,24000,757464,8.5,0.8004944,25.61086282,64.2109,64.61987,23.95000076,2.290156139,179.65,0.144,0.029326702,0.022158019,7.650094859,0.81953167,27.20950508,2.9326702,946732.17,653109.93,79.78,-0.408765896,35479.0103541576,2842721
FRA,2004,1,1.37623,60858.654,24700,781990,8.9,0.5118953,25.9090112,65.7357,64.3103777,24.18000031,1.675109337,179.37,0.15,0.029812804,0.02305318,7.760104214,2.786424111,27.40873146,2.9812804,1150000,867480.627,82.01,-0.316815845,36200.0762692475,2974323
FRA,2005,1,1.47854,61241.7,26000,815022,8.9,-0.3626569,26.36883754,67.2066,64.6052104,23.69000053,3.865316747,187.88,0.172,0.03032626,0.023504429,7.824365082,1.607713814,27.74160194,3.032626,1230000,888939.341,80.37,-0.10828133,36505.8487338901,3110578
FRA,2006,1,1.41387,61609.991,26900,858975,8.8,-0.611164,27.17584676,64.4472,64.3637411,23.76000023,3.395496784,195.47,0.197,0.031780812,0.02400811,7.938195436,2.3749469,27.7568779,3.1780812,1610000,1110000,80.92,0.10087396,37113.1834120459,3283585
FRA,2007,1,1.4051,61966.193,28200,904115,8,-1.0636079,27.12839279,64.4053,63.6208937,23.29000092,3.145979067,200.36,0.224,0.032769818,0.024072997,8.182418757,2.361498873,27.91275406,3.2769818,1790000,1250000,82.09,0.310354022,37755.2945139046,3462518
FRA,2008,1,1.493,62309.529,27800,922969,7.4,-1.3813413,27.38622642,68.0611,63.7603541,23.12999916,2.325978916,204.98,0.207,0.03161469,0.02231824,8.070782487,0.195294766,28.13390923,3.161469,1270000,904646.751,80.02,0.466742469,37618.2073423763,3568309
FRA,2009,1,1.48649,62640.901,26400,797982,9.1,-1.6065873,24.07163011,78.9972,65.8323128,22.55999947,0.682307836,214.73,0.183,0.03407692,0.024593272,7.237615399,-2.941341055,28.35727882,3.407692,1580000,1040000,78.57,0.563785771,36324.3615384237,3384025
FRA,2010,1,1.49482,62961.136,27500,853809,9.3,-1.7479276,26.04322983,81.6993,65.5627235,22.14999962,1.469675805,216.81,0.222,0.0353257,0.028392733,7.282253252,1.965657375,28.80696869,3.53257,1520000,1050000,78.94,0.459583217,36855.8446824064,3541458
FRA,2011,1,1.46188,63268.405,28300,912053,9.2,-2.2327178,27.80349869,85.2085,66.0220639,22.07999992,1.54371916,221.43,0.208,0.033217591,0.026732278,7.321509541,2.079229175,27.64109993,3.3217591,1270000,956230.917,77.8,0.398833015,37440.6414948094,3685305
FRA,2012,1,1.38358,63561.798,28500,911213,9.8,-2.9309574,28.52181363,89.5302,66.9324864,21.65999985,1.228845226,218.87,0.24,0.033412791,0.026485957,7.233798532,0.182693034,26.76006508,3.3412791,,,78.18,0.351591877,37327.9444016171,3743062
FRA,2013,1,1.46865,63844.529,29000,898213,10.3,-2.8562027,28.60807392,92.3233,67.4394847,21.13999939,1.124768867,217.46,0.205,0.034290261,0.027655762,7.082906595,0.576241547,27.1436348,3.4290261,,,75.85,0.327666784,37350.2782677477,3763056
FRA,2014,1,1.45935,64121.249,29600,892663,10.3,-3.1916425,28.84412386,95.253,67.4841365,20.36000061,-0.036790532,225.51,0.241,0.035533273,0.028594965,6.97479328,0.636621653,,3.5533273,,,79.41,0.246805515,37523.7275771828,3803842
FRA,2015,1,1.43007,64395.345,30600,896106,10.4,-1.969039,29.84728674,96.1737,67.1918537,20.12000084,1.436936981,228.93,0.237,0.03541666,0.028036924,6.958587932,1.274180325,,3.541666,,,,0.046137131,37766.3741116872,3852481
FRA,2016,1,,,30400,888232,9.9,-2.337219,,96.4358,66.8571824,,,,,,,7.064192713,1.172325108,,,,,,-0.082302767,38062.6397284874,
ITA,1960,0,,49714.962,,,5.3,0.7971733,12.4974832,29.8236,69.3979996,,,,,,,8.487046968,,,,,,,1.185224833,,
ITA,1961,0,,50067.464,,,4.9,1.1933359,12.7924035,28.4845,67.8585676,,,,,,,8.998481077,8.206577608,,,,,,1.731419429,,
ITA,1962,0,,50458.277,,,4.3,0.6138354,12.67058201,27.481,67.5424199,,,,,,,9.358273753,6.203846776,,,,,,2.263512478,,
ITA,1963,0,,50872.976,,,3.7,-1.3638416,12.16488922,25.7873,69.3444715,,,,,,,9.568875928,5.610314689,,,,,,2.759085668,,
ITA,1964,0,1.94026,51289.904,,,4,1.1028603,12.8182633,25.8176,70.2691554,,,,,,,8.61618606,2.796505469,,,,,,2.93626342,,
ITA,1965,0,1.96167,51693.136,,,5,3.5860341,14.2891817,26.9385,69.3565187,,,,0,,,7.629224792,3.268955442,,,,,,2.389072031,,
ITA,1966,0,1.83016,52076.758,,,5.4,3.1822793,14.69829256,31.7348,67.9052921,,,,0,,,7.69087832,5.984642285,,,,,,2.199144163,,
ITA,1967,0,1.91444,52444.751,,,5,2.218653,14.46318025,31.5678,67.9275953,,,,0,,,8.256807011,7.178693149,37.01944733,,,,,2.235472689,,
ITA,1968,0,1.93508,52802.703,,,5.3,3.2975066,15.24079572,33.9977,66.8954416,,,,0,,,8.747713064,6.544441326,36.64533615,,,,,2.318444127,,
ITA,1969,0,1.96247,53160.056,,,5.3,2.6845157,15.84411832,34.6652,65.2172398,,,,0,,,8.989112808,6.098034235,36.6932869,,,,,2.540839403,,
ITA,1970,0,1.91269,53522.67,,,5.1,0.7502671,15.21085168,35.7225,66.9173043,,0.552250019,,0,,0.02625891,8.847426765,5.310535284,36.39386749,,2794.773088,4771.84496,46.41,2.522150435,,
ITA,1971,0,1.73741,53891.946,,,5.1,1.351904,15.62866885,40.3871,69.3880524,,0.442629165,,0,,0.027600526,8.611459498,1.818075301,36.64167023,,3019.290661,5614.326961,46.41,1.985826972,,
ITA,1972,0,1.76938,54262.086,,,6,1.4660273,16.36442815,45.9208,68.798193,,0.465438334,,0,,0.028335808,8.55622063,3.690546972,36.6278038,,3373.3906,6647.21,46.65,2.119041366,,
ITA,1973,0,1.80728,54623.207,,,5.9,-1.7789792,16.15570071,48.7487,68.0674103,,0.37958876,,0,,0.026986969,8.756339832,7.125917411,36.70041275,,3247.1377,7298.6602,46.91,1.944886763,,
ITA,1974,0,1.61921,54961.926,,,5,-4.2732158,18.5818185,48.2999,66.9657744,,0.299885594,,0,,0.026455545,8.620546207,5.500110999,35.80481339,,3573.9033,8364.2598,48.68,1.611561103,,
ITA,1975,0,1.61418,55268.549,,,5.5,-0.1309893,18.79070458,54.5266,68.7485997,,0.284349521,,0,,0.035251686,7.813544539,-2.090211079,35.14406967,,3358.9351,8998.6104,46.65,1.269991501,,
ITA,1976,0,1.16762,55539.118,,,6.2,-1.3258707,20.1072485,54.1111,67.6686566,,0.048520409,,0,,0.032727835,7.60760745,7.125425056,33.74279785,,3408,6244.5698,46.11,0.841400584,,
ITA,1977,0,1.64809,55775.934,,,6.7,0.9748865,21.446385,53.1648,68.0959197,37.83000183,0.439427707,,0,,0.034784713,7.596559869,2.560481669,33.81698608,,4478.2285,7441.9102,47.01,0.765496343,,
ITA,1978,0,1.41823,55983.298,,,6.7,2.0437767,21.7464,57.2285,67.4126076,37.47999954,0.151589209,,0,,0.039511434,7.45923226,3.240102284,33.1410408,,5141.3076,8682.1299,47.58,0.575459417,,
ITA,1979,0,1.76001,56168.376,,,7.2,1.5637267,22.4550769,56.0732,66.3963194,37.15000153,0.105878577,,0,,0.036629353,7.697668824,5.959145349,33.24187088,,6236.3184,9888.0596,48.31,0.469294072,,
ITA,1980,0,1.64173,56336.446,,,7.1,-2.2644487,20.24908539,53.9922,66.0015974,37.24000168,0.121210091,,0,,0.032816363,7.926965519,3.430113231,31.76617432,,7318.646,9710.9102,48.74,0.686182839,,
ITA,1981,0,1.65244,56489.623,,,7.4,-2.3118023,21.73295201,56.279,66.9730856,36.90000153,0.26253762,,0,,0.029916178,7.549878681,0.844169191,30.72580147,,7718.3335,8455.8301,50.98,0.830180332,,
ITA,1982,0,1.71058,56626.403,,,8,-1.7258776,21.18587181,60.787,66.4886476,36.41999817,0.144923413,,0,,0.02992206,7.095629591,0.413550986,29.49055099,,8424.0879,8121.1699,51.06,0.757107701,,
ITA,1983,0,1.71494,56744.4,,,7.4,0.2135991,20.39635923,66.8144,66.7716566,35.47999954,0.269391611,,0,,0.030443089,6.82398194,1.169241743,30.11162376,,8742.9951,8051.2202,50.35,0.641590092,,
ITA,1984,0,1.74394,56839.859,,,7.9,-0.7488688,21.0701561,72.1069,65.2538279,33.84999847,0.302591866,,0,,0.027883995,6.921407569,3.225857866,30.33673859,,13098.952,12291.05,51.96,0.15943591,,
ITA,1985,0,1.77218,56910.888,,,8.2,-0.9643923,21.17846982,77.8836,64.5294084,33,0.237771429,,0,,0.029914847,6.831745279,2.798074853,30.99327278,,16599.939,19949.359,54.05,0.010458304,,
ITA,1986,0,1.83221,56956.635,,,8.9,0.368713,18.76228234,81.9426,63.2271162,32.47000122,-0.026909251,,0,,0.028923072,6.86277289,2.860010567,30.6310997,,26079.979,26929.68,53.76,-0.172470404,,
ITA,1987,0,1.80342,56980.621,,,9.6,-0.2692194,18.04016577,85.79,63.009709,32,0.519835883,,0,,0.026118886,7.024051339,3.191935295,32.52754211,,32331.836,32951.891,53.13,-0.282194673,,
ITA,1988,0,1.78512,56990.645,,,9.7,-0.7270695,17.63283603,87.4459,62.6531166,31.94000053,0.765351357,,0,,0.02820323,7.333274255,4.194385621,32.29172897,,37431.555,38528.988,54.01,-0.450650736,,
ITA,1989,0,1.7849,56997.093,,,9.7,-1.2385548,18.57443543,89.8312,62.3428753,31.92000008,0.233981358,,0,,0.025181464,7.451705034,3.388342402,30.5919075,,43462.418,50936.641,56.85,-0.601197303,,
